address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
3 Somerset Ln # EXRRMW,Edgewater,NJ,07020,798880,1101.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213400_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1375 River Rd APT 2F,Edgewater,NJ,07020,358000,NA,2.0,2.0,5,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/1375-River-Rd-APT-2F-Edgewater-NJ-07020/2097452096_zpid/
3 Somerset Ln # 3605FB,Edgewater,NJ,07020,998800,1299.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213401_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3 Somerset Ln # 85FINW,Edgewater,NJ,07020,1588800,1897.0,3.0,2.5,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213383_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3311 City Pl UNIT 3311,Edgewater,NJ,07020,645000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3311-City-Pl-UNIT-3311-Edgewater-NJ-07020/2093363484_zpid/
3 Somerset Ln # EMMS52,Edgewater,NJ,07020,1188800,1497.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213402_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
817 Hudson Park # 817,Edgewater,NJ,07020,448000,944.0,1.0,2.0,6,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/817-Hudson-Park-817-Edgewater-NJ-07020/2103825937_zpid/
1055 River Rd APT 604,Edgewater,NJ,07020,330000,NA,1.0,2.0,6,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1055-River-Rd-APT-604-Edgewater-NJ-07020/61832616_zpid/
88B Myrtle Ave,Edgewater,NJ,07020,1200250,3056.0,5.0,5.0,25,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/88B-Myrtle-Ave-Edgewater-NJ-07020/2131953119_zpid/
19 Marquis Ct UNIT 19,Edgewater,NJ,07020,799900,NA,2.0,3.0,12,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/19-Marquis-Ct-UNIT-19-Edgewater-NJ-07020/2105160458_zpid/
23 Vela Way,Edgewater,NJ,07020,2000000,6000.0,4.0,6.0,18,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Vela-Way-Edgewater-NJ-07020/82652013_zpid/
31 Legend Hills Dr,Edgewater,NJ,07020,425000,1464.0,NA,NA,29,Auction,http://www.zillow.com/homes/for_sale//homedetails/31-Legend-Hills-Dr-Edgewater-NJ-07020/64656506_zpid/
10 Moorings Ln,Edgewater,NJ,07020,1499888,3327.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/10-Moorings-Ln-Edgewater-NJ-07020/87956488_zpid/
517 Chase Ct,Edgewater,NJ,07020,350000,NA,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/517-Chase-Ct-Edgewater-NJ-07020/2093622763_zpid/
3 Somerset Ln # 5HFHE5,Edgewater,NJ,07020,698800,998.0,1.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213405_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
307 Hancock Ct # 307,Edgewater,NJ,07020,739000,NA,2.0,3.0,12,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/307-Hancock-Ct-307-Edgewater-NJ-07020/2093460105_zpid/
46 Legend Hills Dr # 46,Edgewater,NJ,07020,699000,NA,2.0,4.0,16,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/46-Legend-Hills-Dr-46-Edgewater-NJ-07020/2098601461_zpid/
517 Chase Ct # 517,Edgewater,NJ,07020,350000,742.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/517-Chase-Ct-517-Edgewater-NJ-07020/2093626670_zpid/
3120 City Pl UNIT 3120,Edgewater,NJ,07020,419000,NA,1.0,1.0,20,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3120-City-Pl-UNIT-3120-Edgewater-NJ-07020/2093572076_zpid/
3120 City Pl # 3120,Edgewater,NJ,07020,419000,NA,1.0,1.0,20,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3120-City-Pl-3120-Edgewater-NJ-07020/2093562331_zpid/
PH1 Penn Ct,Edgewater,NJ,07020,1080000,NA,3.0,3.0,25,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/PH1-Penn-Ct-Edgewater-NJ-07020/2093622764_zpid/
3 Somerset Ln # XCFYBJ,Edgewater,NJ,07020,1488800,1871.0,3.0,2.5,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213395_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3 Somerset Ln # L8JGDX,Edgewater,NJ,07020,1688800,1749.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2094213386_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1203 River Rd APT 20M,Edgewater,NJ,07020,229000,650.0,0,1.0,22,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-20M-Edgewater-NJ-07020/37882114_zpid/
168 Undercliff Ave,Edgewater,NJ,07020,2288000,NA,5.0,6.0,25,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/168-Undercliff-Ave-Edgewater-NJ-07020/37883051_zpid/
1150 River Rd PH H,Edgewater,NJ,07020,419000,NA,2.0,2.0,18,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1150-River-Rd-PH-H-Edgewater-NJ-07020/64728401_zpid/
129 Hudson Cv # 129,Edgewater,NJ,07020,1680000,3925.0,3.0,4.0,23,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/129-Hudson-Cv-129-Edgewater-NJ-07020/2093600480_zpid/
1077 River Rd APT 807,Edgewater,NJ,07020,439000,NA,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1077-River-Rd-APT-807-Edgewater-NJ-07020/37882415_zpid/
1375 River Rd APT 2L,Edgewater,NJ,07020,235000,1400.0,1.0,1.0,40,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1375-River-Rd-APT-2L-Edgewater-NJ-07020/2114539200_zpid/
1375 River Rd APT 1K,Edgewater,NJ,07020,215000,NA,1.0,1.0,51,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1375-River-Rd-APT-1K-Edgewater-NJ-07020/2093908150_zpid/
162 Panorama Dr,Edgewater,NJ,07020,601000,1968.0,3.0,2.0,38,Auction,http://www.zillow.com/homes/for_sale//homedetails/162-Panorama-Dr-Edgewater-NJ-07020/37882691_zpid/
137 The Promenade,Edgewater,NJ,07020,427000,1506.0,2.0,2.0,692,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/137-The-Promenade-Edgewater-NJ-07020/64822238_zpid/
30 Legend Hills Dr,Edgewater,NJ,07020,499000,1936.0,NA,NA,111,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/30-Legend-Hills-Dr-Edgewater-NJ-07020/64581763_zpid/
20 Annett Ave,Edgewater,NJ,07020,2499000,3300.0,3.0,3.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/20-Annett-Ave-Edgewater-NJ-07020/2093754105_zpid/
1203 River Rd APT 2G,Edgewater,NJ,07020,236000,600.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-2G-Edgewater-NJ-07020/37881924_zpid/
105 The Promenade,Edgewater,NJ,07020,499000,1405.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/105-The-Promenade-Edgewater-NJ-07020/55450868_zpid/
3 Somerset Ln # 422,Edgewater,NJ,07020,1038800,NA,2.0,2.0,63,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-422-Edgewater-NJ-07020/2094064506_zpid/
12 Grand Cove Way,Edgewater,NJ,07020,775000,NA,2.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/12-Grand-Cove-Way-Edgewater-NJ-07020/2094220114_zpid/
38 Myrtle Ave,Edgewater,NJ,07020,1250000,NA,3.0,5.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/38-Myrtle-Ave-Edgewater-NJ-07020/2093953640_zpid/
3 Somerset Ln # 317,Edgewater,NJ,07020,1188800,NA,2.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-317-Edgewater-NJ-07020/2094341836_zpid/
3 Somerset Ln # 304,Edgewater,NJ,07020,1248800,NA,2.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-304-Edgewater-NJ-07020/2094341830_zpid/
3 Somerset Ln # 515,Edgewater,NJ,07020,1588800,NA,3.0,3.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-515-Edgewater-NJ-07020/2094341829_zpid/
3 Somerset Ln # 308,Edgewater,NJ,07020,1338800,NA,2.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-308-Edgewater-NJ-07020/2094341827_zpid/
3 Somerset Ln # 321,Edgewater,NJ,07020,1288800,NA,2.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-321-Edgewater-NJ-07020/2094341828_zpid/
3 Somerset Ln # 502,Edgewater,NJ,07020,1688800,NA,3.0,3.0,36,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-502-Edgewater-NJ-07020/2093732576_zpid/
3 Somerset Ln # 505,Edgewater,NJ,07020,758800,NA,1.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-505-Edgewater-NJ-07020/2094341832_zpid/
3 Somerset Ln # 407,Edgewater,NJ,07020,738800,NA,1.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-407-Edgewater-NJ-07020/2094341831_zpid/
3 Somerset Ln # 518,Edgewater,NJ,07020,758800,NA,1.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-518-Edgewater-NJ-07020/2094341834_zpid/
3 Somerset Ln # 400,Edgewater,NJ,07020,1388800,NA,3.0,2.0,110,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-400-Edgewater-NJ-07020/2094650826_zpid/
3 Somerset Ln # 405,Edgewater,NJ,07020,728800,NA,1.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-405-Edgewater-NJ-07020/2094341835_zpid/
129 Hudson Cv,Edgewater,NJ,07020,1688000,NA,3.0,4.0,31,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/129-Hudson-Cv-Edgewater-NJ-07020/59861080_zpid/
17 Adelaide Pl,Edgewater,NJ,07020,619000,1210.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/17-Adelaide-Pl-Edgewater-NJ-07020/37882630_zpid/
3 Somerset Ln # 416,Edgewater,NJ,07020,718800,NA,1.0,2.0,85,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-416-Edgewater-NJ-07020/2094341833_zpid/
3 Somerset Ln # 624,Edgewater,NJ,07020,1988800,NA,3.0,3.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-624-Edgewater-NJ-07020/2094949945_zpid/
3 Somerset Ln # 311,Edgewater,NJ,07020,1688800,NA,2.0,2.0,142,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-311-Edgewater-NJ-07020/2095004515_zpid/
3 Somerset Ln # 419,Edgewater,NJ,07020,1288800,NA,2.0,2.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-419-Edgewater-NJ-07020/2094950154_zpid/
141 Hudson Cv,Edgewater,NJ,07020,1048000,3619.0,4.0,4.0,95,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/141-Hudson-Cv-Edgewater-NJ-07020/59861087_zpid/
398 Undercliff Ave,Edgewater,NJ,07020,2700000,4000.0,4.0,4.0,139,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/398-Undercliff-Ave-Edgewater-NJ-07020/37882743_zpid/
305 Smith Ct # 305,Edgewater,NJ,07020,595000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-Smith-Ct-305-Edgewater-NJ-07020/2094307377_zpid/
100 Thompson Ln APT 4F,Edgewater,NJ,07020,850000,1891.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/100-Thompson-Ln-APT-4F-Edgewater-NJ-07020/108621172_zpid/
11 Shore Rd,Edgewater,NJ,07020,2850000,NA,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-Shore-Rd-Edgewater-NJ-07020/2146467665_zpid/
3 Somerset Ln # 322,Edgewater,NJ,07020,1048800,NA,2.0,2.0,113,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-322-Edgewater-NJ-07020/2094682324_zpid/
3 Somerset Ln # 315,Edgewater,NJ,07020,1488800,NA,3.0,3.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-315-Edgewater-NJ-07020/2094950183_zpid/
3 Somerset Ln # 302,Edgewater,NJ,07020,1588800,NA,3.0,3.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-302-Edgewater-NJ-07020/2094950184_zpid/
6415 City Pl # 6415,Edgewater,NJ,07020,899000,1614.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/6415-City-Pl-6415-Edgewater-NJ-07020/2093852198_zpid/
1110 City Pl # 1-110,Edgewater,NJ,07020,359000,849.0,1.0,1.0,41,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/1110-City-Pl-1-110-Edgewater-NJ-07020/2093800182_zpid/
3 Somerset Ln # 512,Edgewater,NJ,07020,1438800,NA,3.0,2.0,36,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-512-Edgewater-NJ-07020/2093732579_zpid/
3 Somerset Ln # 320,Edgewater,NJ,07020,718800,NA,1.0,2.0,142,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-320-Edgewater-NJ-07020/2095004513_zpid/
5310 City Pl # 5310,Edgewater,NJ,07020,399000,NA,1.0,1.0,32,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5310-City-Pl-5310-Edgewater-NJ-07020/2095664330_zpid/
6104 City Pl,Edgewater,NJ,07020,610000,NA,2.0,2.0,39,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/6104-City-Pl-Edgewater-NJ-07020/64622331_zpid/
3 Somerset Ln # 602,Edgewater,NJ,07020,1738800,NA,3.0,3.0,36,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-602-Edgewater-NJ-07020/2093732577_zpid/
5310 City Pl UNIT 5310,Edgewater,NJ,07020,399000,NA,1.0,1.0,32,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5310-City-Pl-UNIT-5310-Edgewater-NJ-07020/2110014331_zpid/
809 Hudson Park,Edgewater,NJ,07020,559000,1104.0,2.0,2.0,46,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/809-Hudson-Park-Edgewater-NJ-07020/82653039_zpid/
3 Somerset Ln # 622,Edgewater,NJ,07020,1108800,NA,2.0,2.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-622-Edgewater-NJ-07020/2094949746_zpid/
3 Somerset Ln # 101,Edgewater,NJ,07020,1998800,NA,2.0,3.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-101-Edgewater-NJ-07020/2094950153_zpid/
4 Oakdene Ter,Edgewater,NJ,07020,1555900,NA,4.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Oakdene-Ter-Edgewater-NJ-07020/2094364108_zpid/
1111 River Rd APT H21,Edgewater,NJ,07020,255000,NA,1.0,1.0,48,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1111-River-Rd-APT-H21-Edgewater-NJ-07020/64811418_zpid/
1110 City Pl # 110,Edgewater,NJ,07020,349000,849.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1110-City-Pl-110-Edgewater-NJ-07020/2100865073_zpid/
3 Somerset Ln # 401,Edgewater,NJ,07020,818800,NA,2.0,2.0,36,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-401-Edgewater-NJ-07020/2093732578_zpid/
1711 Hudson Park,Edgewater,NJ,07020,577500,1138.0,2.0,2.0,115,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1711-Hudson-Park-Edgewater-NJ-07020/82652088_zpid/
3 Somerset Ln # 408,Edgewater,NJ,07020,1388800,NA,2.0,2.0,142,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-408-Edgewater-NJ-07020/2095004522_zpid/
507 Hudson Park,Edgewater,NJ,07020,438000,NA,1.0,2.0,74,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/507-Hudson-Park-Edgewater-NJ-07020/82652749_zpid/
406 Stockton Ct # 406,Edgewater,NJ,07020,619000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/406-Stockton-Ct-406-Edgewater-NJ-07020/2094177696_zpid/
17 Adelaide Pl # 1,Edgewater,NJ,07020,619000,1210.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/17-Adelaide-Pl-1-Edgewater-NJ-07020/2094211001_zpid/
1112 City Pl,Edgewater,NJ,07020,415000,857.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1112-City-Pl-Edgewater-NJ-07020/82653460_zpid/
216 Hudson Park,Edgewater,NJ,07020,540000,1537.0,2.0,2.5,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/216-Hudson-Park-Edgewater-NJ-07020/82657894_zpid/
511 Undercliff Ave,Edgewater,NJ,07020,610000,1360.0,0,NA,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/511-Undercliff-Ave-Edgewater-NJ-07020/37882640_zpid/
5407 City Pl,Edgewater,NJ,07020,458000,NA,1.0,1.0,95,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5407-City-Pl-Edgewater-NJ-07020/64854661_zpid/
323 The Promenade # 323,Edgewater,NJ,07020,636000,NA,2.0,2.0,48,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/323-The-Promenade-323-Edgewater-NJ-07020/2103266113_zpid/
3 Somerset Ln # 601,Edgewater,NJ,07020,1298800,NA,3.0,2.5,63,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-601-Edgewater-NJ-07020/2094064507_zpid/
1808 Hudson Park # 1808,Edgewater,NJ,07020,850000,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1808-Hudson-Park-1808-Edgewater-NJ-07020/2094572813_zpid/
1150 River Rd PH E,Edgewater,NJ,07020,479000,1670.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1150-River-Rd-PH-E-Edgewater-NJ-07020/2094259904_zpid/
1111 River Rd APT C5,Edgewater,NJ,07020,333000,NA,2.0,2.0,261,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1111-River-Rd-APT-C5-Edgewater-NJ-07020/2096372596_zpid/
6108 City Pl,Edgewater,NJ,07020,615000,1290.0,2.0,2.0,115,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/6108-City-Pl-Edgewater-NJ-07020/64888595_zpid/
11 Yorkview Dr # 11,Edgewater,NJ,07020,638000,NA,3.0,2.5,104,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-Yorkview-Dr-11-Edgewater-NJ-07020/2094593145_zpid/
100 Thompson Ln APT 6B,Edgewater,NJ,07020,875000,1891.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/100-Thompson-Ln-APT-6B-Edgewater-NJ-07020/108619688_zpid/
312 Franklin Ct,Edgewater,NJ,07020,815000,NA,2.0,3.0,34,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/312-Franklin-Ct-Edgewater-NJ-07020/2099072787_zpid/
1111 River Rd APT G4,Edgewater,NJ,07020,151000,428.0,NA,NA,80,Auction,http://www.zillow.com/homes/for_sale//homedetails/1111-River-Rd-APT-G4-Edgewater-NJ-07020/64447899_zpid/
5109 City Pl,Edgewater,NJ,07020,549999,1325.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5109-City-Pl-Edgewater-NJ-07020/64669285_zpid/
9 Somerset Ln UNIT 203,Edgewater,NJ,07020,2880000,NA,3.0,3.0,44,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-203-Edgewater-NJ-07020/2093824153_zpid/
3 Somerset Ln # 115,Edgewater,NJ,07020,2198800,NA,3.0,3.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-115-Edgewater-NJ-07020/2094950155_zpid/
3 Somerset Ln # 108,Edgewater,NJ,07020,2148800,NA,2.0,3.0,136,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-108-Edgewater-NJ-07020/2094950151_zpid/
1055 River Rd # TH110,Edgewater,NJ,07020,665000,NA,3.0,2.5,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1055-River-Rd-TH110-Edgewater-NJ-07020/2094878063_zpid/
30 Hudson Ter,Edgewater,NJ,07020,1089000,2415.0,5.0,5.0,60,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/30-Hudson-Ter-Edgewater-NJ-07020/37882555_zpid/
75 Myrtle Ave # 2,Edgewater,NJ,07020,868000,2700.0,3.0,4.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-Myrtle-Ave-2-Edgewater-NJ-07020/67879857_zpid/
105 The Promenade # 105,Edgewater,NJ,07020,539000,1405.0,2.0,2.0,88,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/105-The-Promenade-105-Edgewater-NJ-07020/2100544358_zpid/
303 Stockton Ct,Edgewater,NJ,07020,450000,NA,1.0,1.0,87,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/303-Stockton-Ct-Edgewater-NJ-07020/2138609578_zpid/
502 Penn Ct,Edgewater,NJ,07020,459000,NA,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/502-Penn-Ct-Edgewater-NJ-07020/2118635959_zpid/
1077 River Rd APT 312,Edgewater,NJ,07020,650000,NA,2.0,2.0,41,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1077-River-Rd-APT-312-Edgewater-NJ-07020/37882376_zpid/
1728 Hudson Park UNIT 1728,Edgewater,NJ,07020,1280000,NA,3.0,4.0,50,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1728-Hudson-Park-UNIT-1728-Edgewater-NJ-07020/2093905809_zpid/
1210 City Pl,Edgewater,NJ,07020,414900,849.0,1.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1210-City-Pl-Edgewater-NJ-07020/82656888_zpid/
1077 River Rd APT 508,Edgewater,NJ,07020,600000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1077-River-Rd-APT-508-Edgewater-NJ-07020/61832569_zpid/
811 Hudson Park,Edgewater,NJ,07020,555000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/811-Hudson-Park-Edgewater-NJ-07020/2099239611_zpid/
9 Somerset Ln UNIT 121,Edgewater,NJ,07020,979000,NA,2.0,3.0,73,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-121-Edgewater-NJ-07020/2094198377_zpid/
229 The Promenade # 229,Edgewater,NJ,07020,635000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/229-The-Promenade-229-Edgewater-NJ-07020/2106962943_zpid/
